Frame Number,bubblegum,mumbathon,gaze-distance_bubblegum_mumbathon
334,"0.474259213845, 0.909391360688","0.377102301946, 0.64977873349",0.277197008877076
335,"0.4865593815703333, 0.9171497745326667","0.38510245708150004, 0.651141488213",0.2846996942700476
336,"0.4898895825445, 0.912599511234","0.40788649257200005, 0.6512189217195",0.27394218247649527
337,"0.49238570333599996, 0.9162918335925001","0.409591460132, 0.650387208902",0.27849624079961804
338,"0.49052225927500004, 0.910969315869","0.4105555572135, 0.6489894264285",0.2739126428441179
339,"0.49368381510899995, 0.91611517424","0.409878483359, 0.6460309574280001",0.2827875842406786
340,"0.49311166554799996, 0.9172632529343333","0.410088299467, 0.6515693672764999",0.2783632881530493
341,"0.4838415300855, 0.907771939106","0.412186927386, 0.651589863985",0.26601435619403113
342,"0.485554301272, 0.909703954904","0.410833712796, 0.651981309866",0.2683358494640302
343,Noisy,"0.41149595891800006, 0.6517923896505",One player's frame missing
344,Noisy,"0.4109542407205, 0.652934398863",One player's frame missing
345,Noisy,"0.409864947101, 0.651490276677",One player's frame missing
346,Noisy,"0.408081955382, 0.651625998052",One player's frame missing
347,"0.3274707208113333, 0.636206002721","0.40960066778149995, 0.6534366479485",0.08391795591098694
348,"0.323447601501, 0.645959787188","0.4110029366775, 0.65012033495",0.08765413210767158
349,Noisy,"0.41096595165099997, 0.6477651303995",One player's frame missing
350,"0.33094063936850004, 0.6414338423915","0.435506858331, 0.6540198072704999",0.10532094122276398
351,Noisy,"0.448635881256, 0.658049039808",One player's frame missing
352,Noisy,"0.44977567467650004, 0.652217850401",One player's frame missing
353,Noisy,"0.449361502023, 0.6529460650865",One player's frame missing
354,"0.33295834797300006, 0.6248712922099999","0.450355808853, 0.652886895838",0.12069398438908345
355,Noisy,"0.44979771718649997, 0.6527195856995001",One player's frame missing
356,"0.3292970935083333, 0.6272409960083334","0.44879970078349996, 0.652517943672",0.12214662184749299
357,Noisy,"0.44815538772950003, 0.6504612566304999",One player's frame missing
358,Noisy,"0.45018940983399997, 0.6503705168625",One player's frame missing
359,Noisy,"0.4498681279365, 0.654359588729",One player's frame missing
360,"0.34181152259650005, 0.6180695029025001","0.45011636507749997, 0.6553118271325",0.11452916492704662
361,Noisy,"0.450696352558, 0.6554664478104999",One player's frame missing
362,Noisy,Noisy,Both player's frame missing
363,"0.348538054527, 0.620697575134","0.26827586101, 0.498001628524",0.1466162167793329
364,Noisy,"0.21584442631950002, 0.340087498277",One player's frame missing
365,Noisy,"0.21007063595133335, 0.2844520582966667",One player's frame missing
366,Noisy,"0.209620919141, 0.2706502145335",One player's frame missing
367,Noisy,"0.208419313077, 0.26651957342700006",One player's frame missing
368,Noisy,"0.20972244982, 0.262162464065",One player's frame missing
369,"0.326750368733, 0.5960168037365","0.2098917445895, 0.2601003149505",0.3556625162637
370,"0.35028183320750006, 0.6027858247775","0.20933691477400002, 0.260166075314",0.3704777493381451
371,"0.3521687335985, 0.610001615696","0.20864263431700003, 0.2583542438125",0.379809972654136
372,Noisy,"0.2095494484625, 0.254234650567",One player's frame missing
373,Noisy,"0.210029102934, 0.255448808375",One player's frame missing
374,Noisy,"0.2115780757195, 0.252098206778",One player's frame missing
375,Noisy,"0.217314581225, 0.240100561934",One player's frame missing
376,Noisy,"0.22391879843766668, 0.22473560311033333",One player's frame missing
377,Noisy,"0.2229166684595, 0.222581117356",One player's frame missing
378,"0.342591381852, 0.578426224477","0.224342584014, 0.223087459055",0.3744975519302674
379,"0.32419240522500004, 0.5984156190965","0.225673168073, 0.227252548547",0.38401570935151225
380,Noisy,"0.224217031916, 0.22241857060950002",One player's frame missing
381,Noisy,"0.2232897868706667, 0.22500104456366668",One player's frame missing
382,Noisy,"0.22338574409349998, 0.2279539944845",One player's frame missing
383,Noisy,"0.2224195738145, 0.224609675752",One player's frame missing
384,Noisy,"0.224667225338, 0.22432948448",One player's frame missing
385,Noisy,"0.221752862385, 0.224297949465",One player's frame missing
386,Noisy,"0.22541380483833331, 0.22560233734166668",One player's frame missing
387,Noisy,"0.226028881103, 0.224969760713",One player's frame missing
388,Noisy,"0.22997459575749998, 0.224773166864",One player's frame missing
389,Noisy,"0.2279578038285, 0.2262211367225",One player's frame missing
390,Noisy,"0.231922075031, 0.22497707965799998",One player's frame missing
391,Noisy,"0.2525774516635, 0.228531786711",One player's frame missing
392,Noisy,"0.257934038608, 0.22797185446666668",One player's frame missing
393,Noisy,"0.256838483871, 0.23133535421950002",One player's frame missing
394,Noisy,"0.2578829476065, 0.23280410251300002",One player's frame missing
395,Noisy,"0.25460658637899997, 0.23797749803100002",One player's frame missing
396,Noisy,"0.2579841576515, 0.2389540748945",One player's frame missing
397,Noisy,"0.258385997387, 0.24087705812500002",One player's frame missing
398,Noisy,"0.2620909491085, 0.239396723548",One player's frame missing
399,Noisy,"0.260207450468, 0.24060011676749998",One player's frame missing
400,Noisy,"0.263334507834, 0.242878062403",One player's frame missing
401,Noisy,"0.2587420919365, 0.240335308762",One player's frame missing
402,Noisy,"0.24935848585033335, 0.23579504689866668",One player's frame missing
403,Noisy,"0.24945344164299998, 0.2336549653145",One player's frame missing
404,Noisy,"0.2512175160835, 0.23545247644900003",One player's frame missing
405,Noisy,"0.250771561102, 0.235655353585",One player's frame missing
406,Noisy,"0.25184466723, 0.23965340227600002",One player's frame missing
407,Noisy,Noisy,Both player's frame missing
408,Noisy,"0.164307772858, 0.232777037128",One player's frame missing
409,Noisy,"0.16216512033199998, 0.224859171489",One player's frame missing
410,Noisy,"0.16001755234, 0.225248857045",One player's frame missing
411,Noisy,"0.1575696926295, 0.2305964337975",One player's frame missing
412,Noisy,"0.159024688393, 0.232158138421",One player's frame missing
413,Noisy,"0.1602497100015, 0.233599522772",One player's frame missing
414,Noisy,"0.15691402860066664, 0.233059028176",One player's frame missing
415,Noisy,"0.158349502086, 0.233423428495",One player's frame missing
416,Noisy,"0.15549259937999999, 0.236311271668",One player's frame missing
417,Noisy,"0.1541057178145, 0.23660675769599998",One player's frame missing
418,Noisy,"0.13582209263166667, 0.2330681726923333",One player's frame missing
419,Noisy,"0.10440374818800001, 0.213480881263",One player's frame missing
420,Noisy,"0.0941634922911, 0.21668192279399998",One player's frame missing
421,Noisy,"0.08101002301315, 0.215369276008",One player's frame missing
422,Noisy,"0.07539801769015, 0.214534070065",One player's frame missing
423,Noisy,"0.061385147338866665, 0.21583184745999998",One player's frame missing
424,Noisy,"0.0529040232787, 0.224575948546",One player's frame missing
425,Noisy,"0.0538342624592, 0.22530369328299998",One player's frame missing
426,Noisy,"0.0534026737182, 0.2254233038455",One player's frame missing
427,Noisy,"0.052023396932600004, 0.228838380414",One player's frame missing
428,Noisy,"0.0507643356176, 0.2346428237265",One player's frame missing
429,Noisy,"0.0512187781115, 0.22966926274699997",One player's frame missing
430,Noisy,"0.048639739046599996, 0.231749342839",One player's frame missing
431,Noisy,"0.0290734989619, 0.2273734744615",One player's frame missing
432,Noisy,"0.00427760427024, 0.224301484642",One player's frame missing
433,Noisy,"0.0030903598453949997, 0.2250416628495",One player's frame missing
434,Noisy,"0.00438778398919, 0.22663612395466667",One player's frame missing
435,Noisy,"0.00117215213417, 0.229341804633",One player's frame missing
436,Noisy,Off-surface,Both player's frame missing
437,Noisy,"0.0023063143172, 0.230742685048",One player's frame missing
438,Noisy,Off-surface,Both player's frame missing
439,Noisy,Off-surface,Both player's frame missing
440,Noisy,Off-surface,Both player's frame missing
441,Noisy,Off-surface,Both player's frame missing
442,Noisy,Off-surface,Both player's frame missing
443,Noisy,Off-surface,Both player's frame missing
444,Noisy,Off-surface,Both player's frame missing
445,Noisy,Off-surface,Both player's frame missing
446,Noisy,Off-surface,Both player's frame missing
447,Noisy,Off-surface,Both player's frame missing
448,Noisy,Off-surface,Both player's frame missing
449,Noisy,Off-surface,Both player's frame missing
450,Noisy,Off-surface,Both player's frame missing
451,Noisy,Off-surface,Both player's frame missing
452,Noisy,Off-surface,Both player's frame missing
453,Noisy,Off-surface,Both player's frame missing
454,Noisy,Off-surface,Both player's frame missing
455,Noisy,Off-surface,Both player's frame missing
456,Noisy,Off-surface,Both player's frame missing
457,Noisy,Off-surface,Both player's frame missing
458,Noisy,Off-surface,Both player's frame missing
459,Noisy,Off-surface,Both player's frame missing
460,Noisy,Off-surface,Both player's frame missing
461,Noisy,Off-surface,Both player's frame missing
462,Noisy,Off-surface,Both player's frame missing
463,Noisy,Off-surface,Both player's frame missing
464,Noisy,Off-surface,Both player's frame missing
465,Noisy,Off-surface,Both player's frame missing
466,Noisy,Off-surface,Both player's frame missing
467,Noisy,Off-surface,Both player's frame missing
468,Noisy,Off-surface,Both player's frame missing
469,Noisy,Off-surface,Both player's frame missing
470,Noisy,Off-surface,Both player's frame missing
471,Noisy,Off-surface,Both player's frame missing
472,Noisy,Off-surface,Both player's frame missing
473,Noisy,Off-surface,Both player's frame missing
474,Noisy,Off-surface,Both player's frame missing
475,Noisy,Off-surface,Both player's frame missing
476,Noisy,Off-surface,Both player's frame missing
477,Noisy,Off-surface,Both player's frame missing
478,Noisy,Off-surface,Both player's frame missing
479,Noisy,Off-surface,Both player's frame missing
480,Noisy,Off-surface,Both player's frame missing
481,Noisy,Off-surface,Both player's frame missing
482,Noisy,Off-surface,Both player's frame missing
483,Noisy,Off-surface,Both player's frame missing
484,Noisy,Off-surface,Both player's frame missing
485,Noisy,Off-surface,Both player's frame missing
486,Noisy,Off-surface,Both player's frame missing
487,Noisy,Off-surface,Both player's frame missing
488,"0.2178310081755, 0.680365696727",Off-surface,One player's frame missing
489,"0.213986736824, 0.6706427832499999",Off-surface,One player's frame missing
490,"0.209256240317, 0.6673451218559999",Off-surface,One player's frame missing
491,Noisy,Off-surface,Both player's frame missing
492,Noisy,Off-surface,Both player's frame missing
493,Noisy,Off-surface,Both player's frame missing
494,Noisy,Off-surface,Both player's frame missing
495,Noisy,Off-surface,Both player's frame missing
496,Missing,Off-surface,Both player's frame missing
497,Noisy,Off-surface,Both player's frame missing
498,"0.475397821686, 0.870942809173",Off-surface,One player's frame missing
499,"0.47332248685466666, 0.8630321683133334",Off-surface,One player's frame missing
500,"0.47289075273549996, 0.865613932067",Off-surface,One player's frame missing
501,"0.4711083825985, 0.8601573367875",Off-surface,One player's frame missing
502,"0.4692467282415, 0.8586243809009999",Off-surface,One player's frame missing
503,"0.47090575745700003, 0.8635470162799999",Off-surface,One player's frame missing
504,"0.443195996335, 0.8767655400566666",Off-surface,One player's frame missing
505,"0.46488639147349997, 0.885970471944",Off-surface,One player's frame missing
506,"0.473327481197, 0.8858115573825001",Off-surface,One player's frame missing
507,"0.47915912280749995, 0.889953800224",Off-surface,One player's frame missing
508,"0.48362234873599996, 0.897157611587",Off-surface,One player's frame missing
509,"0.4881838379925, 0.9236934097925",Off-surface,One player's frame missing
510,"0.48106644705966667, 0.9201746911340001",Off-surface,One player's frame missing
511,"0.47833881778, 0.9116071659730001",Off-surface,One player's frame missing
512,"0.47708833732049993, 0.9107145895759999",Off-surface,One player's frame missing
513,"0.47635201609300004, 0.908461704796","0.04755991511985, 0.323385176579",0.7253807343233111
514,"0.47864429297899996, 0.9061042967585","0.0651682365298, 0.3370279581015",0.7034275573760518
515,"0.48055279858066674, 0.9028106706056667","0.067272021295, 0.3372724241185",0.7004530741695865
516,"0.48019594052650005, 0.9016132054925001","0.06561317268005001, 0.3364664801435",0.7009063365157442
517,"0.48155223193749996, 0.90056833475","0.06561687195075, 0.335993420147",0.7012467881468634
518,"0.48156043971699997, 0.9006785428599999","0.0661823695868, 0.3345687093205",0.7021533199915881
519,"0.49020369161599997, 0.914742595069","0.0679716888503, 0.33941140261049996",0.713642659301736
520,"0.468120909939, 0.9796936577199999","0.0676748039014, 0.337943591174",0.7564391791495678
521,Off-surface,"0.06722272006225, 0.3376609419635",One player's frame missing
522,Off-surface,"0.0676003711231, 0.33742177583800004",One player's frame missing
523,Off-surface,"0.06524263535505, 0.333075532012",One player's frame missing
524,Off-surface,"0.0640753697001, 0.33157179174849993",One player's frame missing
525,Off-surface,"0.06298651855765, 0.33484422216200005",One player's frame missing
526,Off-surface,"0.060688019668, 0.333713944396",One player's frame missing
527,Off-surface,"0.05909406136129999, 0.3284502361235",One player's frame missing
528,Off-surface,"0.0591158767054, 0.32525831924750004",One player's frame missing
529,Off-surface,"0.0541680155672, 0.31564755496749997",One player's frame missing
530,Off-surface,Off-surface,Both player's frame missing
531,Off-surface,Off-surface,Both player's frame missing
532,Off-surface,Off-surface,Both player's frame missing
533,Off-surface,Off-surface,Both player's frame missing
534,Off-surface,Off-surface,Both player's frame missing
535,Off-surface,Off-surface,Both player's frame missing
536,Off-surface,Off-surface,Both player's frame missing
537,Off-surface,Off-surface,Both player's frame missing
538,Off-surface,Off-surface,Both player's frame missing
539,"0.4235044878855, 0.9963987358835",Off-surface,One player's frame missing
540,"0.41611616684700004, 0.9643635825694999",Off-surface,One player's frame missing
541,"0.4166396248503334, 0.9476389159266666",Off-surface,One player's frame missing
